Client IP Address: 127.0.0.1, Port: 40528, Value: 1, Factorial: 1
Client IP Address: 127.0.0.1, Port: 40528, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40530, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40532, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 40534, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 40536, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 40538, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 40540, Value: 3, Factorial: 6
Client IP Address: 127.0.0.1, Port: 40542, Value: 2, Factorial: 2
Client IP Address: 127.0.0.1, Port: 40526, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40528, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40530, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40532, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40534, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 40536, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 40538, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 40540, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 40544, Value: 2, Factorial: 2
Client IP Address: 127.0.0.1, Port: 40526, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40528, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40530, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40532, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40534, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40536, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 40538, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 40540, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 40542, Value: 3, Factorial: 6
Client IP Address: 127.0.0.1, Port: 40526, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40528, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40530, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40532, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40534, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40536, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40538, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 40540, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 40544, Value: 3, Factorial: 6
Client IP Address: 127.0.0.1, Port: 40526, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40528, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40530, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40532, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40534, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40536, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40538, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40540, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 40542, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 40526, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40528, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40530, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40532, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40534, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40536, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40538, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40540, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40544, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 40526, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40528, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40530, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40532, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40534, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40536, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40538, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40540, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40542, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 40526, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40528, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40530, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40532, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40534, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40536, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40538, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40540, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40544, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 40526, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40528, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40530, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40532, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40534, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40536, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40538, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40540, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40542, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 40526, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40528, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40530, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40532, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40534, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40536, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40538, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40540, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40544, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 40526, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40528, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40530, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40532, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40534, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40536, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40538, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40540, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40542, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 40526, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40528, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40530, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40532, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40534, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40536, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40538, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40540, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40544, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 40526, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40528, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40530, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40532, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40534, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40536, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40538, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40540, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40542, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40532, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40534, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40536, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40538, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40540, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40544, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 40534, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40536, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40538, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40540, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40542, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40536, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40538, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40540, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40544, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 40538, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40540, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40542, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40540, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40544, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 40542, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40544, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 40542, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40544, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 40542, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40544, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 40542, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40544, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 40542, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40544, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 40542, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40544, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 40542, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40544, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 40542, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40544, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 40542, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40544, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 40542, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 40544, Value: 20, Factorial: 2432902008176640000
